,ProductName,CurrentPrice,MRP,Stars,Ratings,Reviews,Processor,RAM,Storage,ImageURL
837,HP Victus Ryzen 7 Octa Core 5800H,104091,104091,,0,0,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kvvad8w0/computer/m/k/t/16-e0362ax-gaming-laptop-hp-original-imag8zh5mbczsxws.jpeg?q=70
838,HP Pavilion Aero Laptop Ryzen 5 Hexa Core 5600U,65990,92295,4.3,6 ,1 ,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/t/i/q/13-be0030au-thin-and-light-laptop-hp-original-imag5ve48nfchxnf.jpeg?q=70
839,acer Celeron Dual Core,23990,27990,,0,0,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2f20sw0/computer/r/f/k/travelmate-notebook-acer-original-imagdrg7bzzhkk5h.jpeg?q=70
840,Lenovo Thinpad E15 G2 Core i5 11th Gen,89999,101525,,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyrlifk0/computer/m/q/m/thinkpad-e15-g2-laptop-lenovo-original-imagaxh6p2td7gzw.jpeg?q=70
841,HP OMEN Core i7 12th Gen,155490,155490,,0,0,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
842,Lenovo Yoga Slim 7 Core i5 11th Gen,75990,123090,,0,0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1qrjbk0/computer/6/u/1/yoga-slim-7-14itl05-thin-and-light-laptop-lenovo-original-imagd8rhfyxbd8t4.jpeg?q=70
843,ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS,128000,175990,4.1,8 ,2 ,AMD Ryzen 9 Octa Core Processor,16 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kll7bm80/computer/f/r/o/asus-original-imagyz8ytaxgehbz.jpeg?q=70
844,APPLE 2021 Macbook Pro M1 Pro,225990,239900,4.7,66 ,13 ,Apple M1 Pro Processor,16 GB Unified Memory RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/c/8/u/mkgp3hn-a-thin-and-light-laptop-apple-original-imag7yznc5d2rsuh.jpeg?q=70
845,acer Swift 7 Core i5 7th Gen,86867,99999,4.4,39 ,3 ,Intel Core i5 Processor (7th Gen),8 GB DDR3 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/jmawvbk0/computer/y/f/8/acer-na-thin-and-light-laptop-original-imaf99f6vnghhagf.jpeg?q=70
846,ASUS Vivobook S14 Ryzen 5 Hexa Core Ryzen,68990,78990,,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kpa39u80/computer/h/b/x/s433ea-am702ts-thin-and-light-laptop-asus-original-imag3jydbjqu8gaj.jpeg?q=70
847,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,114990,140990,,0,0,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70
848,MSI GF63 Thin Core i5 10th Gen,55490,72990,4.1,1160 ,144 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
849,DELL Core i5 11th Gen,78490,106082,,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
850,DELL Core i5 11th Gen,59990,75325,,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70
851,acer ConceptD 5 Core i5 8th Gen,99500,119999,,0,0,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kctf0cw0/computer/8/y/c/acer-na-original-imaftv3q6yjs3wtm.jpeg?q=70
852,Lenovo Core i7 9th Gen,229900,272000,,0,0,Intel Core i7 Processor (9th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/6/z/d/thinkpad-p53-thin-and-light-laptop-lenovo-original-imagau8rhrypghza.jpeg?q=70
853,DELL XPS 13 Core i7 8th Gen,121890,139104,1.7,3 ,0 ,Intel Core i7 Processor (8th Gen),16 GB DDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jk01bww0/computer/x/5/z/dell-na-thin-and-light-laptop-original-imaf7fy9v5sbfsxp.jpeg?q=70
854,ASUS ZenBook Pro 15 Core i7 8th Gen,175190,175190,4.8,6 ,1 ,First Ever Screenpad,NVIDIA GeForce GTX 1050 Ti,16 GB DDR4 RAM,https://rukminim1.flixcart.com/image/312/312/jkcwakw0/computer/h/g/x/asus-na-laptop-original-imaf7qdpm99pq4yd.jpeg?q=70
855,ASUS ExpertBook B9 Core i7 10th Gen,233990,233990,,0,0,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,2 TB SSD,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70
856,Lenovo IdeaPad Gaming 3i Core i7 11th Gen,88990,118890,3.9,8 ,3 ,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
857,ASUS Ryzen 5 Hexa Core 5600U,74990,96990,,0,0,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/k/w/y/na-thin-and-light-laptop-asus-original-imag5bhxcm7ygyh7.jpeg?q=70
858,DELL G15 Core i7 11th Gen,134990,156404,,0,0,NVIDIA GEFORCE RTX 3060,"15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits",Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/o/d/t/na-gaming-laptop-dell-original-imag7chwnuytxb8e.jpeg?q=70
859,ASUS ZenBook Pro 15 Core i9 8th Gen,209690,209990,5,4 ,0 ,First Ever Screenpad,NVIDIA GeForce GTX 1050 Ti,16 GB DDR4 RAM,https://rukminim1.flixcart.com/image/312/312/jkcwakw0/computer/h/g/x/asus-na-laptop-original-imaf7qdpm99pq4yd.jpeg?q=70
860,HP Spectre Folio Core i7 10th Gen,239759,239759,,0,0,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/c/e/n/-original-imagbn2bakfzk3qx.jpeg?q=70
861,HP Omen Core i5 7th Gen,102551,102551,,0,0,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/j6xxgnk0/computer/9/j/k/hp-gaming-laptop-original-imaexaznx4sdxhac.jpeg?q=70
862,ASUS Ryzen 7 Dual Core 7th Gen,82980,99000,,0,0,AMD Ryzen 7 Dual Core Processor (7th Gen),16 GB DDR4 RAM,512 GB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/w/g/s/fa506ic-hn075w-gaming-laptop-asus-original-imagctdtyfkynxdd.jpeg?q=70
863,MSI Core i7 12th Gen,140990,156990,4.1,7 ,4 ,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ky3b0y80/computer/e/g/j/pulse-gl66-12uek-gaming-laptop-msi-original-imagaepqpz8ufhzk.jpeg?q=70
864,HP Omen Core i5 7th Gen,102551,102551,,0,0,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/j6xxgnk0/computer/9/j/k/hp-gaming-laptop-original-imaexaznx4sdxhac.jpeg?q=70
865,ASUS Ryzen 7 Dual Core 7th Gen,82980,99000,,0,0,AMD Ryzen 7 Dual Core Processor (7th Gen),16 GB DDR4 RAM,512 GB HDD|512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l16rde80/computer/w/g/s/fa506ic-hn075w-gaming-laptop-asus-original-imagctdtyfkynxdd.jpeg?q=70
866,MSI Core i7 12th Gen,140990,156990,4.1,7 ,4 ,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ky3b0y80/computer/e/g/j/pulse-gl66-12uek-gaming-laptop-msi-original-imagaepqpz8ufhzk.jpeg?q=70
867,ASUS ZenBook Pro 15 Core i9 8th Gen,209690,209990,5,4 ,0 ,First Ever Screenpad,NVIDIA GeForce GTX 1050 Ti,16 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/jkcwakw0/computer/h/g/x/asus-na-laptop-original-imaf7qdpm99pq4yd.jpeg?q=70
868,HP Spectre Folio Core i7 10th Gen,239759,239759,,0,0,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzogn0w0/computer/c/e/n/-original-imagbn2bakfzk3qx.jpeg?q=70
869,DELL Inspiron 5518 Core i5 11th Gen,71900,88400,,0,0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kq9ta4w0/computer/5/d/9/inspiron-5518-graphic-laptop-dell-original-imag4bqddawfsyer.jpeg?q=70
870,MSI GF63 Thin Core i7 9th Gen,104990,104990,4.5,1646 ,230 ,Intel Core i7 Processor (9th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kb1470w0/computer/z/5/f/msi-na-gaming-laptop-original-imafsh7ahbgkmvtm.jpeg?q=70
871,DELL Vostro Core i5 11th Gen,58590,74066,3.8,18 ,3 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70
872,ASUS ROG Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS Processor 5th Gen,139990,194990,,0,0,AMD Ryzen 9 Octa Core Processor (5th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kvgzyq80/computer/y/r/3/ga401qec-k2128ts-gaming-laptop-asus-original-imag8dyhceewtyfm.jpeg?q=70
873,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,114990,140990,,0,0,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70
874,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 4500U,56790,74960,4.4,195 ,35 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kjiwfbk0/computer/f/g/9/lenovo-original-imafz2sdfz53m7ga.jpeg?q=70
875,Lenovo IdeaPad Gaming Core i7 10th Gen,76527,99290,4.6,51 ,2 ,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
876,ASUS ZenBook 13 Core i7 8th Gen,82990,102990,4.3,40 ,4 ,Intel Core i7 Processor (8th Gen),8 GB LPDDR3 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/jraycnk0/computer/w/z/y/asus-na-thin-and-light-laptop-original-imafd3g96rxzxgkn.jpeg?q=70
877,ASUS Core i5 11th Gen,78900,99500,,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/l0vbukw0/computer/z/r/x/asus-tuf-dash-15-gaming-laptop-asus-original-imagck5ghzxzq353.jpeg?q=70
878,ASUS ASUS TUF Gaming Core i5 11th Gen,71990,115990,4.5,144 ,25 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/c/k/g/na-gaming-laptop-asus-original-imag7bhdkwctymzh.jpeg?q=70
879,DELL Inpiron 7501 Core i5 10th Gen,77990,117587,,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/knxiavk0/computer/i/v/w/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-original-imag2g5fyfty7ezc.jpeg?q=70
880,ASUS Core i7 11th Gen,82500,98990,,0,0,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwmfqfk0/computer/k/7/k/k513ea-l703ts-thin-and-light-laptop-asus-original-imag99mdgphn9jxk.jpeg?q=70
881,ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core Ryzen 9 5900HS 5th Gen,122998,188990,,0,0,AMD Ryzen 9 Octa Core Processor (5th Gen),32 GB LPDDR4X RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/l1ch4sw0/computer/1/d/c/gv301qh-k6461ts-2-in-1-gaming-laptop-asus-original-imagcxnf6h4xcajx.jpeg?q=70
882,acer Celeron Dual Core,24990,29990,,0,0,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2f20sw0/computer/r/f/k/travelmate-notebook-acer-original-imagdrg7bzzhkk5h.jpeg?q=70
883,DELL GAMING G5 SERIES Core i5 10th Gen,68499,79999,4.2,6 ,0 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kpsnzww0/computer/h/r/l/dell-gaming-g5-5500-gaming-laptop-dell-original-imag3y4wycuk4tnn.jpeg?q=70
884,HP Pavilion Ryzen 5 Hexa Core 5500U,68500,75049,4.4,222 ,24 ,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ksru0sw0/computer/k/o/e/15-eh1103au-thin-and-light-laptop-hp-original-imag69q3fndch3kz.jpeg?q=70
885,DELL Ryzen 7 Octa Core 5800H,90290,121935,,0,0,NVIDIA RTX 3050 Graphics upto 90W TGP,"15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)",AMD Ryzen 7 Octa Core Processor,https://rukminim2.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70
886,DELL 5000 Core i5 7th Gen,77234,77234,4.4,295 ,71 ,4 GB NVIDIA Geforce GTX 1050 Graphic Card for Desktop Level Performance,Dual Cooling Fans with Three Exhausts Available for Great Gaming Experience,8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/j66s3gw0/computer/y/g/n/dell-gaming-laptop-original-imaewphfgashevp5.jpeg?q=70
887,DELL G3 Core i7 10th Gen,86990,93971,4.1,148 ,18 ,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kex5ci80/computer/x/k/z/dell-na-gaming-laptop-original-imafvhkmqypvxynq.jpeg?q=70
888,DELL Ryzen 7 Octa Core 5800H,90290,121935,,0,0,NVIDIA RTX 3050 Graphics upto 90W TGP,"15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)",AMD Ryzen 7 Octa Core Processor,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70
889,acer Predator Helios 300 Core i7 10th Gen,119990,140990,4.6,2044 ,314 ,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k9loccw0/computer/4/f/w/acer-na-gaming-laptop-original-imafrcpya8phvptc.jpeg?q=70
890,Lenovo Core i5 11th Gen,55999,84190,,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzfvzww0/computer/q/g/h/ideapad-3-laptop-lenovo-original-imagbge6ygtpxbqz.jpeg?q=70
891,DELL Core i3 11th Gen,44990,58229,,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3hmwsw0/computer/r/d/f/inspiron-3511-laptop-dell-original-imagehcfc447bwkh.jpeg?q=70
892,MSI Summit E15 Core i7 11th Gen,154990,156990,4,3 ,2 ,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/t/b/a/msi-original-imafywfftpgtxb9f.jpeg?q=70
893,ASUS ASUS TUF Dash Series Core i5 11th Gen,88990,129990,,0,0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/koudfgw0/computer/e/s/a/fx516pm-hn157ts-gaming-laptop-asus-original-imag36uupjf9pwyr.jpeg?q=70
894,ASUS Zenbook 14 ScreenPad Touch Panel Core i7 11th Gen,104990,146990,3.5,4 ,0 ,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/computer/r/r/q/na-thin-and-light-laptop-asus-original-imag66e4b9prkuam.jpeg?q=70
895,realme Book Prime Core i5 11th Gen,64990,74999,4.3,76 ,21 ,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1b1oy80/computer/u/p/4/book-prime-thin-and-light-laptop-realme-original-imagcwmbyfrmzrhu.jpeg?q=70
896,ASUS Ryzen 7 Quad Core 10th Gen,81000,104000,,0,0,AMD Ryzen 7 Quad Core Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/computer/g/z/9/rog-strix-g17-gaming-laptop-asus-original-imagdvzpe8vyngny.jpeg?q=70
897,HP Pavilion Aero Ryzen 5 Hexa Core 5600U,65900,89900,4.5,184 ,27 ,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/w/j/x/na-thin-and-light-laptop-hp-original-imag5bg7ngmzfkqu.jpeg?q=70
898,MSI Pulse GL66 Core i7 11th Gen,108490,123990,4.6,5 ,2 ,Pre-installed Genuine Windows 10 Home OS,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70
899,HP OMEN Ryzen 7 Octa Core 5800H,106990,122804,,0,0,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
900,ASUS Core i5 11th Gen,63990,81990,,0,0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/klscivk0/computer/g/u/k/k413ja-ek284t-thin-and-light-laptop-asus-original-imagytzvhhzhz37x.jpeg?q=70
901,acer Core i7 6th Gen,116640,116640,,0,0,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",Acer Cooler Master Technology Delivers Heightened Fan Speeds and Cooling Ability,128 GB SSD for Reduced Boot Up Time and In Game Loading,https://rukminim1.flixcart.com/image/312/312/computer/k/q/r/acer-predator-notebook-original-imaejmg5gzkf8sth.jpeg?q=70
902,LG Gram Core i5 11th Gen,76990,106000,,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kuipea80/computer/m/4/o/lg-gram-14z90p-g-aj53a2-thin-and-light-laptop-lg-original-imag7mbpzmwmrwxr.jpeg?q=70
903,Lenovo Ideapad Flex 5 Core i3 11th Gen,57699,71000,4.4,314 ,42 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kl9rssw0/computer/g/i/e/lenovo-original-imagyfw5fkyjrhmb.jpeg?q=70
904,ASUS Zenbook Core i5 11th Gen,79990,110990,,0,0,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/j/j/w/na-2-in-1-laptop-asus-original-imag6yuwbqz8jchg.jpeg?q=70
905,ASUS ExpertBook P2 Core i5 10th Gen,69290,77990,,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
906,Lenovo Core i5 10th Gen,60990,62911,,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kebpqq80/computer/w/c/g/lenovo-na-thin-and-light-laptop-original-imafvyqvwmhtpwqh.jpeg?q=70
907,DELL Core i5 11th Gen,73519,88400,,0,0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kxm5qq80/computer/l/r/3/na-laptop-dell-original-imagayug47q2rykt.jpeg?q=70
908,Lenovo Core i5 7th Gen,55999,82999,,0,0,Intel Core i5 Processor (7th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/computer/b/y/0/ideapad-laptop-lenovo-original-imagf7k6nzg69t2s.jpeg?q=70
909,DELL Inspiron Core i5 11th Gen,88990,90605,3.6,19 ,2 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/4/g/q/inspiron-7400-thin-and-light-laptop-dell-original-imag6hyqyzygcxcy.jpeg?q=70
910,Lenovo IdeaPad Gaming 3 Core i5 10th Gen,68999,75500,4.3,273 ,25 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
911,MSI Core i7 10th Gen,56990,78990,4.2,18 ,0 ,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kuef2q80/computer/d/a/o/modern-14-b10mw-thin-and-light-laptop-msi-original-imag7jcak5zvgxaa.jpeg?q=70
912,ASUS ExpertBook P2 Core i5 10th Gen,69290,77990,,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
913,Lenovo Ideapad Slim 3i Core i5 11th Gen,58990,78290,3.3,3 ,0 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krkyt8w0/computer/j/c/6/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imag5cg3ed4kyk9b.jpeg?q=70
914,DELL XPS Core i5 11th Gen Intel EVO,115990,155720,,0,0,Intel Evo platform feat 11th Gen Intel Core i5 processor,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/khkvukw0/computer/6/8/s/dell-na-thin-and-light-laptop-original-imafxk9bfxfhrzgs.jpeg?q=70
915,DELL Inspiron Core i5 11th Gen,88990,90605,3.6,19 ,2 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt1u3rk0/computer/4/g/q/inspiron-7400-thin-and-light-laptop-dell-original-imag6hyqyzygcxcy.jpeg?q=70
916,Lenovo Core i7 8th Gen,129990,244801,,0,0,Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kynb6vk0/computer/s/7/y/thinkpad-p43s-thin-and-light-laptop-lenovo-original-imagau8rwey9zabh.jpeg?q=70
917,HP Spectre x360 14 Intel EVO Core i7 11th Gen,165000,198825,,0,0,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ksez24w0/computer/j/j/t/14-ea0538tu-thin-and-light-laptop-hp-original-imag5zdp6tntqtu7.jpeg?q=70
918,ASUS ExpertBook B9 Core i7 10th Gen,154990,172990,5,3 ,0 ,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70
919,Avita Liber Core i5 7th Gen,65556,79990,,0,0,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/k2z1t3k0/computer/j/z/y/avita-na-thin-and-light-laptop-original-imafm7bp6pqed7cz.jpeg?q=70
920,ASUS ExpertBook P2 Core i5 10th Gen,83990,83990,,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
921,DELL G3 Core i7 10th Gen,86990,93971,4.1,148 ,18 ,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kex5ci80/computer/x/k/z/dell-na-gaming-laptop-original-imafvhkmqypvxynq.jpeg?q=70
922,ASUS ExpertBook P2 Core i5 10th Gen,69990,69990,,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
